objectid,settlementId,settlementNameHeb,streetCode,streetNameHeb,houseNum,floorNo,assetArea,dealAmount,dealId,propertyTypeDescription,dealNatureDescription,assetRoomNum,neighborhood,dealDate,gushNum,parcelNum,subParcelNum,polygonId,shape,sourceorder,source,source_url,data_retrieved_at
1787145,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,107.0,שלישית,89,5690000,6205126700,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2024-04-14T00:00:00.000Z,6213,847,18,52299107,"MULTIPOLYGON(((3872338.489394639 3774825.5759708304,3872317.249044197 3774829.5572246667,3872319.2097833925 3774840.904081856,3872329.723183006 3774839.084845735,3872330.299575671 3774842.4995215903,3872323.9158035116 3774843.659492039,3872325.0692271213 3774850.3229682385,3872341.5893088332 3774847.283034483,3872340.097049409 3774836.7555622477,3872338.489394639 3774825.5759708304)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1782629,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,135.0,שישית,62,4486000,6204388400,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2024-03-28T00:00:00.000Z,6213,1162,25,52300574,"MULTIPOLYGON(((3873048.920187421 3774674.8026344124,3873029.683364587 3774679.183804254,3873033.742177204 3774697.114423509,3873015.0951970434 3774701.4149033795,3873021.009593848 3774727.50452525,3873040.719233802 3774722.840802142,3873036.078451941 3774702.90550211,3873054.3711458845 3774698.745811503,3873048.920187421 3774674.8026344124)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1784687,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,89.0,חמישית,88,5490000,6203714350,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2024-03-17T00:00:00.000Z,6213,1506,3,6213-1506,"MULTIPOLYGON(((3872098.605787987 3774905.2142058336,3872090.7901179427 3774869.1041208194,3872090.7898816518 3774869.1042383807,3872072.9840201875 3774872.9439092777,3872080.4763915096 3774908.1221467336,3872090.9323789435 3774906.444952894,3872098.605787987 3774905.2142058336)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1784688,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,89.0,שמינית,88,5740000,6203241650,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2024-03-10T00:00:00.000Z,6213,1506,4,6213-1506,"MULTIPOLYGON(((3872098.605787987 3774905.2142058336,3872090.7901179427 3774869.1041208194,3872090.7898816518 3774869.1042383807,3872072.9840201875 3774872.9439092777,3872080.4763915096 3774908.1221467336,3872090.9323789435 3774906.444952894,3872098.605787987 3774905.2142058336)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1789511,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,71.0,שלישית,88,4100000,6201526850,דירה,דירה בבית קומות,4.0,הצפון הישן-החלק הצפוני,2024-02-11T00:00:00.000Z,6214,481,13,52360113,"MULTIPOLYGON(((3871824.0927762548 3774930.7070958093,3871803.193387236 3774934.8546954244,3871806.1990246675 3774950.26999501,3871818.129572449 3774947.9472845607,3871819.285594504 3774953.876248728,3871828.3487984715 3774952.0517195035,3871824.0927762548 3774930.7070958093)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1782630,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,135.0,ראשונה,62,4176200,6201116400,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2024-01-18T00:00:00.000Z,6213,1162,26,52300574,"MULTIPOLYGON(((3873048.920187421 3774674.8026344124,3873029.683364587 3774679.183804254,3873033.742177204 3774697.114423509,3873015.0951970434 3774701.4149033795,3873021.009593848 3774727.50452525,3873040.719233802 3774722.840802142,3873036.078451941 3774702.90550211,3873054.3711458845 3774698.745811503,3873048.920187421 3774674.8026344124)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1787146,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,107.0,ראשונה,74,4906000,6162569050,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2023-12-08T00:00:00.000Z,6213,847,19,52299107,"MULTIPOLYGON(((3872338.489394639 3774825.5759708304,3872317.249044197 3774829.5572246667,3872319.2097833925 3774840.904081856,3872329.723183006 3774839.084845735,3872330.299575671 3774842.4995215903,3872323.9158035116 3774843.659492039,3872325.0692271213 3774850.3229682385,3872341.5893088332 3774847.283034483,3872340.097049409 3774836.7555622477,3872338.489394639 3774825.5759708304)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1782631,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,135.0,שביעית,62,4606000,6162161500,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2023-10-31T00:00:00.000Z,6213,1162,27,52300574,"MULTIPOLYGON(((3873048.920187421 3774674.8026344124,3873029.683364587 3774679.183804254,3873033.742177204 3774697.114423509,3873015.0951970434 3774701.4149033795,3873021.009593848 3774727.50452525,3873040.719233802 3774722.840802142,3873036.078451941 3774702.90550211,3873054.3711458845 3774698.745811503,3873048.920187421 3774674.8026344124)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
2130714,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,10.0,שלישית,69,4350000,6161780400,דירה,דירה בבית קומות,3.0,הצפון הישן-החלק הצפוני,2023-10-19T00:00:00.000Z,6901,58,10,52240026,"MULTIPOLYGON(((3870953.521505882 3775042.994232391,3870945.8507498736 3775044.5156316925,3870951.8548460975 3775076.614751763,3870961.7554773726 3775074.794225922,3870960.268791846 3775066.126694385,3870962.864988952 3775065.627614833,3870962.057286526 3775061.169179644,3870960.169392313 3775061.4696713006,3870957.974961733 3775049.8963257894,3870954.9064412448 3775050.5593916383,3870953.521505882 3775042.994232391)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1789675,5000,תל אביב -יפו,50000456.0,ז'בוטינסקי,48.0,ראשונה,44,2900000,6159270750,דירה,דירה בבית קומות,2.0,הצפון הישן-החלק הצפוני,2023-08-06T00:00:00.000Z,6214,51,2,52286419,"MULTIPOLYGON(((3871465.0111533627 3774963.5052731866,3871442.1067854874 3774967.7035296937,3871443.8378853532 3774977.272416195,3871466.7417114335 3774973.216336997,3871465.0111533627 3774963.5052731866)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
2158417,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,7.0,ראשונה,53,3445000,6157420650,דירה,דירה בבית קומות,2.0,הצפון הישן-החלק הצפוני,2023-07-16T00:00:00.000Z,6960,52,7,53116133,"MULTIPOLYGON(((3870995.7902297853 3775088.782232733,3870959.9042658224 3775095.522432342,3870962.9194281986 3775111.2462522187,3870988.644568478 3775106.5269841687,3870988.171985691 3775103.787978841,3870996.562399077 3775102.1864899,3870995.4087932976 3775095.7478813143,3870997.049301433 3775095.3871459984,3870995.7902297853 3775088.782232733)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1787659,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,101.0,מרתף,50,1950000,6156603000,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2023-06-18T00:00:00.000Z,6213,948,1,52380956,"MULTIPOLYGON(((3872249.86984545 3774842.185548636,3872229.6794310138 3774846.0285694427,3872233.7216034676 3774867.9645053265,3872253.91150333 3774864.263653731,3872249.86984545 3774842.185548636)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1787660,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,101.0,מרתף,77,500000,6157883050,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2023-05-29T00:00:00.000Z,6213,948,1,52380956,"MULTIPOLYGON(((3872249.86984545 3774842.185548636,3872229.6794310138 3774846.0285694427,3872233.7216034676 3774867.9645053265,3872253.91150333 3774864.263653731,3872249.86984545 3774842.185548636)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1784555,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,88.0,,120,1532000,6154146350,קרקע,ללא תיכנון,,הצפון החדש סביבת כיכר המדינה,2023-03-20T00:00:00.000Z,6213,1490,15,6213-1490,"MULTIPOLYGON(((3871956.6290182425 3774807.169726273,3871959.274769599 3774822.810551194,3871962.8295168197 3774843.819825892,3871962.955348832 3774844.240001796,3871963.0900350767 3774844.657487316,3871963.2333411076 3774845.071926069,3871963.3853848404 3774845.483318517,3871963.5460492847 3774845.8914272306,3871963.7150999946 3774846.2958958205,3871963.892772341 3774846.696843697,3871964.078713962 3774847.0939140175,3871964.2729257816 3774847.4868698115,3871964.4752898826 3774847.8757106094,3871964.6859251074 3774848.2601999044,3871964.904478632 3774848.6400993383,3871965.1309509203 3774849.0152904247,3871965.365224979 3774849.385535724,3871965.6073008073 3774849.7508352357,3871965.856825586 3774850.1109506045,3871966.1140360637 3774850.465645777,3871966.378461051 3774850.8148004203,3871966.6502189143 3774851.1582965082,3871966.929192667 3774851.4958966044,3871967.2151464773 3774851.8275997806,3871967.5079633547 3774852.1531686075,3871967.8075263053 3774852.4723656424,3871968.113716955 3774852.785308911,3871968.4265371463 3774853.091524467,3871968.7455142997 3774853.391247431,3871969.070886088 3774853.6840047836,3871969.4021808514 3774853.9697946715,3871969.7395165055 3774854.248617559,3871970.08254069 3774854.520116596,3871970.4311354863 3774854.7842913177,3871970.785300899 3774855.0411417256,3871971.144802475 3774855.290311432,3871971.509286017 3774855.531917535,3871971.878870353 3774855.7657235223,3871972.253320118 3774855.9916099864,3871972.6323999446 3774856.209457509,3871973.0158735374 3774856.419383649,3871973.403742282 3774856.62103295,3871973.795770347 3774856.814404484,3871974.1917219018 3774856.999497324,3871974.5914794933 3774857.1761925197,3871974.99480821 3774857.344252174,3871975.401589677 3774857.503794303,3871975.811705983 3774857.6548184506,3871976.2248047586 3774857.7969677662,3871976.6408855454 3774857.9303607317,3871977.0595950554 3774858.0548774716,3871977.480932833 3774858.1706364774,3871977.904428596 3774858.277280432,3871978.330199339 3774858.3750467706,3871978.757891774 3774858.4638156164,3871979.18738891 3774858.543349536,3871979.6183360782 3774858.613884113,3871980.0508521143 3774858.675182832,3871980.484464437 3774858.727480818,3871980.9190565124 3774858.770422147,3871981.354391586 3774858.80424286,3871981.790470583 3774858.828705995,3871982.2268209145 3774858.8440466593,3871982.66356096 3774858.850146841,3871983.100219517 3774858.8468861873,3871983.536795665 3774858.8345016823,3871983.972936117 3774858.8128734436,3871984.4085234194 3774858.781882527,3871984.843438735 3774858.7417654363,3871985.2773283157 3774858.692520778,3871985.7101930818 3774858.6339115943,3871986.141677908 3774858.566291943,3871986.5716653354 3774858.489542872,3871986.9999195356 3774858.4036634644,3871987.426204214 3774858.3087712754,3872045.8743976336 3774845.680283084,3872037.0184069406 3774793.8018429787,3871956.6290182425 3774807.169726273)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1789751,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,80.0,ראשונה,78,3808000,6116981650,דירה,דירה בבית קומות,3.0,הצפון הישן-החלק הצפוני,2022-11-20T00:00:00.000Z,6214,519,5,52188551,"MULTIPOLYGON(((3871842.071804285 3774883.2407088475,3871818.119701848 3774887.068219645,3871820.665153181 3774902.5645818813,3871844.6058178726 3774898.6540748943,3871842.071804285 3774883.2407088475)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1783152,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,131.0,ראשונה,86,4450000,6113907300,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2022-09-22T00:00:00.000Z,6213,1341,9,52307540,"MULTIPOLYGON(((3872973.7552715754 3774685.6277057147,3872953.5988098737 3774686.8771987953,3872954.929378595 3774709.027300127,3872975.097126962 3774707.920029143,3872973.7552715754 3774685.6277057147)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1787928,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,76.0,שניה,99,5192800,6110483050,דירה,דירה בבית קומות,3.0,הצפון הישן-החלק הצפוני,2022-06-28T00:00:00.000Z,6214,132,5,53424579,"MULTIPOLYGON(((3871789.9445813242 3774885.2627144232,3871779.7969261375 3774886.999983871,3871783.830234654 3774910.9977920465,3871793.9779095147 3774909.26051595,3871789.9445813242 3774885.2627144232)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1783494,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,95.0,שלישית,84,6000000,6104789850,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2022-03-08T00:00:00.000Z,6213,1399,11,52285573,"MULTIPOLYGON(((3872170.6504795486 3774864.246151562,3872141.5203664787 3774871.525718421,3872148.1142397793 3774898.2941661375,3872170.433029726 3774892.9666539994,3872167.183898131 3774879.4108154126,3872174.029317849 3774877.8024799274,3872170.6504795486 3774864.246151562)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1783030,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,112.0,שלישית,67,4450000,6103395550,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2022-02-27T00:00:00.000Z,6213,1300,7,52348054,"MULTIPOLYGON(((3872461.9551940416 3774731.860051967,3872445.089651167 3774735.858517476,3872450.5190019947 3774758.9844435276,3872467.4199497635 3774754.986100631,3872461.9551940416 3774731.860051967)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
2130606,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,8.0,שלישית,170,541000,6100200650,דירה,דירה בבית קומות,5.0,הצפון הישן-החלק הצפוני,2021-12-23T00:00:00.000Z,6901,33,5,53313941,"MULTIPOLYGON(((3870945.084908388 3775062.143727434,3870919.5895006787 3775065.4537869385,3870922.0029935404 3775084.19663826,3870938.5202417616 3775082.0354000353,3870938.153796574 3775079.296824663,3870941.351138359 3775078.859408732,3870940.9041776313 3775075.61100686,3870946.673003494 3775074.9587889053,3870945.084908388 3775062.143727434)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
2154436,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,32.0,ראשונה,93,4350000,6069168400,דירה,דירה בבית קומות,3.0,הצפון הישן-החלק הצפוני,2021-11-14T00:00:00.000Z,6955,116,3,53294859,"MULTIPOLYGON(((3871306.0936451065 3774984.3429417023,3871293.5839622226 3774986.9709077515,3871298.213494401 3775009.0519320564,3871310.723433136 3775006.3647132427,3871306.0936451065 3774984.3429417023)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
1789552,5000,תל אביב-יפו,50000456.0,ז'בוטינסקי,77.0,,1,131000,6111193000,קרקע,ללא תיכנון,,הצפון הישן-החלק הצפוני,2021-11-14T00:00:00.000Z,6214,484,2,52333530,"MULTIPOLYGON(((3871897.3712911434 3774914.4074930516,3871883.799454647 3774917.3162525855,3871889.3559974744 3774943.8557282584,3871902.927862613 3774940.9469563635,3871897.3712911434 3774914.4074930516)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
